t,x0,y0,z0,vx0,vy0,vz0,x1,y1,z1,vx1,vy1,vz1,x2,y2,z2,vx2,vy2,vz2
0.000000e+00,-9.097373e+01,-8.485460e-01,0.000000e+00,4.844042e+00,2.823269e-04,0.000000e+00,3.496892e+01,2.006320e-01,6.491421e-01,-1.130880e-02,-3.704281e-01,2.571235e+00,3.344162e+01,3.126104e-01,-3.557562e-03,-1.790795e+00,1.925719e-03,-1.409141e-02
2.185890e+08,-9.092529e+01,-8.485432e-01,-1.666636e-13,4.844074e+00,2.826259e-04,-3.362009e-11,3.496800e+01,1.969873e-01,6.745065e-01,-1.717365e-01,-3.585415e-01,2.501734e+00,3.342371e+01,3.126294e-01,-3.696569e-03,-1.789927e+00,1.860465e-03,-1.371052e-02
1.054573e+09,-9.074003e+01,-8.485323e-01,-4.129594e-12,4.844197e+00,2.837738e-04,-1.775917e-10,3.495036e+01,1.841251e-01,7.651630e-01,-7.399192e-01,-3.143855e-01,2.240064e+00,3.335532e+01,3.126958e-01,-4.193404e-03,-1.786859e+00,1.618048e-03,-1.227646e-02
2.165308e+09,-9.049388e+01,-8.485179e-01,-1.873126e-11,4.844361e+00,2.853099e-04,-4.031632e-10,3.489533e+01,1.695964e-01,8.702696e-01,-1.413520e+00,-2.576993e-01,1.897118e+00,3.326461e+01,3.127701e-01,-4.769430e-03,-1.783228e+00,1.306817e-03,-1.039698e-02
3.545966e+09,-9.018789e+01,-8.484998e-01,-5.422006e-11,4.844566e+00,2.872369e-04,-7.274813e-10,3.478177e+01,1.555211e-01,9.765403e-01,-2.171750e+00,-1.878707e-01,1.465664e+00,3.315211e+01,3.128406e-01,-5.351837e-03,-1.779149e+00,9.234152e-04,-8.032432e-03
5.149670e+09,-8.983245e+01,-8.484786e-01,-1.226663e-10,4.844806e+00,2.894999e-04,-1.142984e-09,3.459187e+01,1.447926e-01,1.064868e+00,-3.000092e+00,-1.036360e-01,9.343419e-01,3.302175e+01,3.128916e-01,-5.835906e-03,-1.774698e+00,4.609384e-04,-5.120572e-03
6.618990e+09,-8.950678e+01,-8.484591e-01,-2.126496e-10,4.845028e+00,2.915969e-04,-1.533504e-09,3.436492e+01,1.406215e-01,1.109765e+00,-3.755783e+00,-1.875578e-02,3.890134e-01,3.290259e+01,3.129072e-01,-6.081964e-03,-1.770638e+00,-5.014935e-06,-2.131951e-03
7.828966e+09,-8.923859e+01,-8.484429e-01,-3.061623e-10,4.845212e+00,2.933410e-04,-1.841613e-09,3.413917e+01,1.417464e-01,1.117225e+00,-4.408068e+00,6.142217e-02,-1.338433e-01,3.280467e+01,3.128950e-01,-6.122844e-03,-1.767131e+00,-4.450674e-04,7.335162e-04
8.874518e+09,-8.900683e+01,-8.484289e-01,-4.001643e-10,4.845371e+00,2.948608e-04,-2.084244e-09,3.391392e+01,1.465822e-01,1.098316e+00,-5.020208e+00,1.432326e-01,-6.740633e-01,3.272023e+01,3.128633e-01,-6.019220e-03,-1.763835e+00,-8.939835e-04,3.694141e-03
9.758748e+09,-8.881082e+01,-8.484169e-01,-4.881988e-10,4.845507e+00,2.961553e-04,-2.263805e-09,3.369939e+01,1.540139e-01,1.060133e+00,-5.597720e+00,2.270244e-01,-1.233586e+00,3.264894e+01,3.128182e-01,-5.809961e-03,-1.760721e+00,-1.353675e-03,6.760551e-03
1.050073e+10,-8.864634e+01,-8.484068e-01,-5.672717e-10,4.845621e+00,2.972482e-04,-2.391351e-09,3.350025e+01,1.631396e-01,1.008700e+00,-6.148778e+00,3.138344e-01,-1.819204e+00,3.258922e+01,3.127645e-01,-5.528087e-03,-1.757743e+00,-1.829833e-03,9.969975e-03
1.111993e+10,-8.850908e+01,-8.483984e-01,-6.362951e-10,4.845717e+00,2.981649e-04,-2.478924e-09,3.331875e+01,1.732661e-01,9.487599e-01,-6.678754e+00,4.046578e-01,-2.437750e+00,3.253947e+01,3.127058e-01,-5.199589e-03,-1.754874e+00,-2.327921e-03,1.335986e-02
1.163489e+10,-8.839492e+01,-8.483914e-01,-6.954091e-10,4.845797e+00,2.989305e-04,-2.537332e-09,3.315552e+01,1.838827e-01,8.838961e-01,-7.191103e+00,5.005341e-01,-3.096633e+00,3.249816e+01,3.126451e-01,-4.844109e-03,-1.752095e+00,-2.853645e-03,1.697081e-02
1.206217e+10,-8.830020e+01,-8.483855e-01,-7.453945e-10,4.845863e+00,2.995681e-04,-2.575264e-09,3.301023e+01,1.946220e-01,8.167534e-01,-7.687469e+00,6.025551e-01,-3.803883e+00,3.246394e+01,3.125840e-01,-4.476139e-03,-1.749400e+00,-3.412997e-03,2.084682e-02
1.241622e+10,-8.822171e+01,-8.483807e-01,-7.873097e-10,4.845918e+00,3.000979e-04,-2.599268e-09,3.288193e+01,2.052287e-01,7.492279e-01,-8.167840e+00,7.119117e-01,-4.568486e+00,3.243562e+01,3.125241e-01,-4.106073e-03,-1.746787e+00,-4.012512e-03,2.503716e-02
1.270941e+10,-8.815671e+01,-8.483766e-01,-8.222772e-10,4.845964e+00,3.005377e-04,-2.614052e-09,3.276935e+01,2.155336e-01,6.826273e-01,-8.630519e+00,8.299562e-01,-5.400857e+00,3.241221e+01,3.124662e-01,-3.741074e-03,-1.744269e+00,-4.659606e-03,2.959889e-02
1.295226e+10,-8.810287e+01,-8.483733e-01,-8.513711e-10,4.846002e+00,3.009027e-04,-2.622886e-09,3.267106e+01,2.254346e-01,6.177937e-01,-9.071921e+00,9.582951e-01,-6.313569e+00,3.239284e+01,3.124107e-01,-3.385760e-03,-1.741864e+00,-5.363091e-03,3.460092e-02
1.315370e+10,-8.805822e+01,-8.483705e-01,-8.755665e-10,4.846033e+00,3.012060e-04,-2.627971e-09,3.258559e+01,2.348831e-01,5.551886e-01,-9.486128e+00,1.098951e+00,-7.322620e+00,3.237680e+01,3.123578e-01,-3.042658e-03,-1.739605e+00,-6.134052e-03,4.013093e-02
1.331918e+10,-8.802153e+01,-8.483682e-01,-8.954721e-10,4.846059e+00,3.014555e-04,-2.630728e-09,3.251238e+01,2.437557e-01,4.957565e-01,-9.859070e+00,1.252385e+00,-8.433266e+00,3.236364e+01,3.123084e-01,-2.716946e-03,-1.737571e+00,-6.975025e-03,4.621772e-02
1.345073e+10,-8.799236e+01,-8.483664e-01,-9.113093e-10,4.846080e+00,3.016541e-04,-2.632086e-09,3.245212e+01,2.517569e-01,4.416188e-01,-1.016629e+01,1.413974e+00,-9.613707e+00,3.235319e+01,3.122639e-01,-2.420250e-03,-1.735895e+00,-7.860675e-03,5.268701e-02
1.355710e+10,-8.796878e+01,-8.483649e-01,-9.241190e-10,4.846097e+00,3.018147e-04,-2.632704e-09,3.240207e+01,2.590366e-01,3.918987e-01,-1.039925e+01,1.585781e+00,-1.088057e+01,3.234474e+01,3.122234e-01,-2.147763e-03,-1.734624e+00,-8.802306e-03,5.962994e-02
1.364378e+10,-8.794957e+01,-8.483637e-01,-9.345592e-10,4.846110e+00,3.019458e-04,-2.632933e-09,3.236053e+01,2.656715e-01,3.461767e-01,-1.054239e+01,1.768642e+00,-1.224212e+01,3.233787e+01,3.121866e-01,-1.897188e-03,-1.733845e+00,-9.804506e-03,6.709180e-02
1.371505e+10,-8.793377e+01,-8.483628e-01,-9.431437e-10,4.846121e+00,3.020536e-04,-2.632969e-09,3.232607e+01,2.717422e-01,3.039779e-01,-1.057532e+01,1.963564e+00,-1.370853e+01,3.233221e+01,3.121530e-01,-1.665922e-03,-1.733668e+00,-1.087280e-02,7.512830e-02
1.377427e+10,-8.792064e+01,-8.483619e-01,-9.502775e-10,4.846131e+00,3.021432e-04,-2.632915e-09,3.229752e+01,2.773329e-01,2.647813e-01,-1.047033e+01,2.171863e+00,-1.529321e+01,3.232752e+01,3.121220e-01,-1.451108e-03,-1.734247e+00,-1.201439e-02,8.381297e-02
1.382421e+10,-8.790957e+01,-8.483613e-01,-9.562921e-10,4.846139e+00,3.022188e-04,-2.632828e-09,3.227388e+01,2.825399e-01,2.279577e-01,-1.018704e+01,2.395720e+00,-1.701768e+01,3.232355e+01,3.120932e-01,-1.249300e-03,-1.735803e+00,-1.324125e-02,9.326381e-02
1.386740e+10,-8.789999e+01,-8.483607e-01,-9.614950e-10,4.846145e+00,3.022843e-04,-2.632735e-09,3.225421e+01,2.875068e-01,1.925151e-01,-9.656152e+00,2.640314e+00,-1.892975e+01,3.232012e+01,3.120658e-01,-1.055060e-03,-1.738715e+00,-1.458175e-02,1.037427e-01
1.390518e+10,-8.789161e+01,-8.483601e-01,-9.660449e-10,4.846151e+00,3.023415e-04,-2.632649e-09,3.223821e+01,2.922923e-01,1.580357e-01,-8.771942e+00,2.907034e+00,-2.105318e+01,3.231711e+01,3.120394e-01,-8.660996e-04,-1.743563e+00,-1.604350e-02,1.153799e-01
1.393629e+10,-8.788472e+01,-8.483597e-01,-9.697914e-10,4.846156e+00,3.023886e-04,-2.632583e-09,3.222655e+01,2.966130e-01,1.265851e-01,-7.495525e+00,3.172446e+00,-2.321607e+01,3.231463e+01,3.120155e-01,-6.937376e-04,-1.750560e+00,-1.749809e-02,1.272335e-01
1.395971e+10,-8.787952e+01,-8.483594e-01,-9.726127e-10,4.846160e+00,3.024242e-04,-2.632540e-09,3.221929e+01,3.001328e-01,1.007037e-01,-5.966786e+00,3.399916e+00,-2.512445e+01,3.231275e+01,3.119961e-01,-5.518969e-04,-1.758939e+00,-1.874473e-02,1.376922e-01
1.398035e+10,-8.787495e+01,-8.483591e-01,-9.750976e-10,4.846163e+00,3.024554e-04,-2.632509e-09,3.221453e+01,3.034418e-01,7.612518e-02,-3.974987e+00,3.611592e+00,-2.697192e+01,3.231108e+01,3.119779e-01,-4.171965e-04,-1.769856e+00,-1.990481e-02,1.478170e-01
1.399826e+10,-8.787098e+01,-8.483588e-01,-9.772551e-10,4.846166e+00,3.024826e-04,-2.632489e-09,3.221223e+01,3.064748e-01,5.334915e-02,-1.530943e+00,3.786267e+00,-2.859712e+01,3.230963e+01,3.119612e-01,-2.923746e-04,-1.783252e+00,-2.086211e-02,1.567238e-01
1.401212e+10,-8.786791e+01,-8.483587e-01,-9.789235e-10,4.846168e+00,3.025036e-04,-2.632478e-09,3.221201e+01,3.089107e-01,3.485578e-02,9.580547e-01,3.894442e+00,-2.972628e+01,3.230849e+01,3.119478e-01,-1.910235e-04,-1.796893e+00,-2.145496e-02,1.629121e-01
1.402597e+10,-8.786483e+01,-8.483585e-01,-9.805920e-10,4.846170e+00,3.025246e-04,-2.632472e-09,3.221357e+01,3.114006e-01,1.573353e-02,4.054981e+00,3.951029e+00,-3.054271e+01,3.230735e+01,3.119340e-01,-8.622576e-05,-1.813866e+00,-2.176508e-02,1.673864e-01
1.403982e+10,-8.786176e+01,-8.483583e-01,-9.822605e-10,4.846172e+00,3.025456e-04,-2.632471e-09,3.221728e+01,3.139006e-01,-3.736759e-03,7.745208e+00,3.920095e+00,-3.077348e+01,3.230619e+01,3.119203e-01,2.047932e-05,-1.834091e+00,-2.159556e-02,1.686512e-01
1.405212e+10,-8.785904e+01,-8.483581e-01,-9.837416e-10,4.846174e+00,3.025643e-04,-2.632473e-09,3.222265e+01,3.160745e-01,-2.093856e-02,1.136638e+01,3.789150e+00,-3.024105e+01,3.230515e+01,3.119083e-01,1.147522e-04,-1.853937e+00,-2.087794e-02,1.657332e-01
1.406442e+10,-8.785631e+01,-8.483579e-01,-9.852227e-10,4.846176e+00,3.025829e-04,-2.632478e-09,3.223008e+01,3.181431e-01,-3.760617e-02,1.501937e+01,3.545467e+00,-2.886210e+01,3.230410e+01,3.118969e-01,2.060975e-04,-1.873958e+00,-1.954246e-02,1.581760e-01
1.407672e+10,-8.785358e+01,-8.483578e-01,-9.867038e-10,4.846178e+00,3.026016e-04,-2.632485e-09,3.223948e+01,3.200445e-01,-5.326069e-02,1.833439e+01,3.198482e+00,-2.666130e+01,3.230305e+01,3.118864e-01,2.918906e-04,-1.892126e+00,-1.764085e-02,1.461147e-01
1.409104e+10,-8.785041e+01,-8.483576e-01,-9.884281e-10,4.846180e+00,3.026233e-04,-2.632494e-09,3.225254e+01,3.219830e-01,-6.967495e-02,2.135482e+01,2.711312e+00,-2.336585e+01,3.230180e+01,3.118757e-01,3.818473e-04,-1.908680e+00,-1.497097e-02,1.280543e-01
1.410536e+10,-8.784723e+01,-8.483574e-01,-9.901524e-10,4.846183e+00,3.026451e-04,-2.632502e-09,3.226722e+01,3.235919e-01,-8.380666e-02,2.329030e+01,2.203588e+00,-1.977886e+01,3.230055e+01,3.118668e-01,4.592949e-04,-1.919288e+00,-1.218845e-02,1.083962e-01
1.411967e+10,-8.784406e+01,-8.483572e-01,-9.918766e-10,4.846185e+00,3.026668e-04,-2.632508e-09,3.228284e+01,3.248779e-01,-9.562005e-02,2.425199e+01,1.732404e+00,-1.634507e+01,3.229929e+01,3.118597e-01,5.240371e-04,-1.924560e+00,-9.606175e-03,8.957763e-02
1.413627e+10,-8.784038e+01,-8.483569e-01,-9.938760e-10,4.846188e+00,3.026920e-04,-2.632509e-09,3.230139e+01,3.260111e-01,-1.066737e-01,2.448935e+01,1.267136e+00,-1.286481e+01,3.229782e+01,3.118534e-01,5.846153e-04,-1.925862e+00,-7.056326e-03,7.050436e-02
1.415288e+10,-8.783670e+01,-8.483567e-01,-9.958754e-10,4.846190e+00,3.027172e-04,-2.632505e-09,3.231989e+01,3.268261e-01,-1.153205e-01,2.415406e+01,8.938116e-01,-1.000616e+01,3.229636e+01,3.118489e-01,6.320035e-04,-1.924025e+00,-5.010366e-03,5.483783e-02
1.417110e+10,-8.783266e+01,-8.483565e-01,-9.980706e-10,4.846193e+00,3.027449e-04,-2.632491e-09,3.233976e+01,3.274327e-01,-1.225825e-01,2.345031e+01,5.751288e-01,-7.513411e+00,3.229476e+01,3.118454e-01,6.718021e-04,-1.920169e+00,-3.263865e-03,4.117654e-02
1.419241e+10,-8.782793e+01,-8.483562e-01,-1.000636e-09,4.846196e+00,3.027772e-04,-2.632464e-09,3.236213e+01,3.278501e-01,-1.287647e-01,2.245155e+01,2.958052e-01,-5.280490e+00,3.229289e+01,3.118430e-01,7.056832e-04,-1.914697e+00,-1.733070e-03,2.893923e-02
1.421538e+10,-8.782284e+01,-8.483558e-01,-1.003402e-09,4.846200e+00,3.028121e-04,-2.632420e-09,3.238514e+01,3.280389e-01,-1.333197e-01,2.134066e+01,7.522157e-02,-3.476618e+00,3.229088e+01,3.118419e-01,7.306464e-04,-1.908610e+00,-5.241953e-04,1.905328e-02
1.424024e+10,-8.781733e+01,-8.483555e-01,-1.006396e-09,4.846204e+00,3.028499e-04,-2.632356e-09,3.240875e+01,3.280203e-01,-1.364051e-01,2.019616e+01,-9.879990e-02,-2.019797e+00,3.228871e+01,3.118419e-01,7.475557e-04,-1.902339e+00,4.294990e-04,1.106931e-02
1.426878e+10,-8.781100e+01,-8.483551e-01,-1.009834e-09,4.846208e+00,3.028932e-04,-2.632262e-09,3.243433e+01,3.277919e-01,-1.381930e-01,1.900064e+01,-2.429110e-01,-7.822124e-01,3.228624e+01,3.118430e-01,7.573542e-04,-1.895789e+00,1.219270e-03,4.286842e-03
1.430559e+10,-8.780284e+01,-8.483546e-01,-1.014266e-09,4.846214e+00,3.029492e-04,-2.632112e-09,3.246516e+01,3.272671e-01,-1.384900e-01,1.765195e+01,-3.719701e-01,3.610819e-01,3.228305e+01,3.118457e-01,7.589820e-04,-1.888400e+00,1.926546e-03,-1.978874e-03
1.434240e+10,-8.779468e+01,-8.483541e-01,-1.018698e-09,4.846220e+00,3.030051e-04,-2.631932e-09,3.249388e+01,3.265618e-01,-1.371609e-01,1.649549e+01,-4.604243e-01,1.173863e+00,3.227987e+01,3.118493e-01,7.516980e-04,-1.882064e+00,2.411290e-03,-6.433243e-03
1.438278e+10,-8.778573e+01,-8.483535e-01,-1.023560e-09,4.846226e+00,3.030665e-04,-2.631707e-09,3.252333e+01,3.256450e-01,-1.343632e-01,1.540817e+01,-5.280110e-01,1.820516e+00,3.227640e+01,3.118542e-01,7.363651e-04,-1.876107e+00,2.781670e-03,-9.977164e-03
1.442894e+10,-8.777549e+01,-8.483529e-01,-1.029118e-09,4.846234e+00,3.031367e-04,-2.631420e-09,3.255472e+01,3.244703e-01,-1.299241e-01,1.434991e+01,-5.810995e-01,2.354136e+00,3.227245e+01,3.118604e-01,7.120370e-04,-1.870310e+00,3.072591e-03,-1.290162e-02
1.448215e+10,-8.776370e+01,-8.483521e-01,-1.035523e-09,4.846242e+00,3.032177e-04,-2.631058e-09,3.258836e+01,3.230025e-01,-1.236296e-01,1.331924e+01,-6.219566e-01,2.792007e+00,3.226790e+01,3.118681e-01,6.775406e-04,-1.864665e+00,3.296474e-03,-1.530133e-02
1.454380e+10,-8.775003e+01,-8.483513e-01,-1.042943e-09,4.846252e+00,3.033116e-04,-2.630611e-09,3.262447e+01,3.212023e-01,-1.152245e-01,1.231709e+01,-6.522314e-01,3.146456e+00,3.226265e+01,3.118777e-01,6.314773e-04,-1.859176e+00,3.462358e-03,-1.724385e-02
1.461553e+10,-8.773413e+01,-8.483503e-01,-1.051573e-09,4.846263e+00,3.034208e-04,-2.630072e-09,3.266324e+01,3.190244e-01,-1.044086e-01,1.134430e+01,-6.732669e-01,3.427507e+00,3.225656e+01,3.118892e-01,5.722021e-04,-1.853849e+00,3.577600e-03,-1.878413e-02
1.469928e+10,-8.771556e+01,-8.483491e-01,-1.061649e-09,4.846276e+00,3.035484e-04,-2.629446e-09,3.270484e+01,3.164170e-01,-9.083177e-02,1.040122e+01,-6.861913e-01,3.643630e+00,3.224947e+01,3.119031e-01,4.977953e-04,-1.848686e+00,3.648384e-03,-1.996857e-02
1.479741e+10,-8.769380e+01,-8.483478e-01,-1.073452e-09,4.846292e+00,3.036981e-04,-2.628753e-09,3.274942e+01,3.133206e-01,-7.408898e-02,9.487777e+00,-6.919626e-01,3.802060e+00,3.224118e+01,3.119196e-01,4.060380e-04,-1.843685e+00,3.679958e-03,-2.083683e-02
1.491275e+10,-8.766823e+01,-8.483462e-01,-1.087321e-09,4.846310e+00,3.038741e-04,-2.628050e-09,3.279708e+01,3.096682e-01,-5.371535e-02,8.603490e+00,-6.913974e-01,3.909017e+00,3.223146e+01,3.119390e-01,2.943823e-04,-1.838846e+00,3.676795e-03,-2.142300e-02
1.504874e+10,-8.763808e+01,-8.483443e-01,-1.103668e-09,4.846331e+00,3.040819e-04,-2.627454e-09,3.284785e+01,3.053842e-01,-2.918045e-02,7.747493e+00,-6.851903e-01,3.969852e+00,3.222004e+01,3.119618e-01,1.599211e-04,-1.834162e+00,3.642701e-03,-2.175640e-02
1.520951e+10,-8.760243e+01,-8.483420e-01,-1.122992e-09,4.846357e+00,3.043278e-04,-2.627183e-09,3.290168e+01,3.003841e-01,1.156539e-04,6.918591e+00,-6.739282e-01,3.989142e+00,3.220657e+01,3.119883e-01,-6.334150e-07,-1.829629e+00,3.580889e-03,-2.186212e-02
1.540013e+10,-8.756017e+01,-8.483394e-01,-1.145903e-09,4.846387e+00,3.046197e-04,-2.627624e-09,3.295839e+01,2.945752e-01,3.484510e-02,6.115260e+00,-6.580984e-01,3.970756e+00,3.219063e+01,3.120192e-01,-1.909649e-04,-1.825238e+00,3.494028e-03,-2.176135e-02
1.562670e+10,-8.750994e+01,-8.483362e-01,-1.173148e-09,4.846423e+00,3.049672e-04,-2.629438e-09,3.301760e+01,2.878569e-01,7.575055e-02,5.335664e+00,-6.380950e-01,3.917897e+00,3.217173e+01,3.120549e-01,-4.151433e-04,-1.820978e+00,3.384272e-03,-2.147166e-02
1.589670e+10,-8.745007e+01,-8.483325e-01,-1.205650e-09,4.846465e+00,3.053821e-04,-2.633722e-09,3.307867e+01,2.801232e-01,1.236369e-01,4.577639e+00,-6.142200e-01,3.833116e+00,3.214927e+01,3.120958e-01,-6.775798e-04,-1.816840e+00,3.253274e-03,-2.100703e-02
1.621919e+10,-8.737857e+01,-8.483279e-01,-1.244564e-09,4.846517e+00,3.058788e-04,-2.642258e-09,3.314057e+01,2.712663e-01,1.793509e-01,3.838671e+00,-5.866822e-01,3.718304e+00,3.212250e+01,3.121427e-01,-9.829154e-04,-1.812809e+00,3.102172e-03,-2.037781e-02
1.660516e+10,-8.729300e+01,-8.483225e-01,-1.291348e-09,4.846578e+00,3.064749e-04,-2.657884e-09,3.320175e+01,2.611846e-01,2.437420e-01,3.115835e+00,-5.555900e-01,3.574647e+00,3.209052e+01,3.121960e-01,-1.335805e-03,-1.808870e+00,2.931554e-03,-1.959051e-02
1.705681e+10,-8.719285e+01,-8.483162e-01,-1.346523e-09,4.846650e+00,3.071747e-04,-2.684259e-09,3.325873e+01,2.500590e-01,3.158620e-01,2.421198e+00,-5.217389e-01,3.406629e+00,3.205319e+01,3.122546e-01,-1.731052e-03,-1.805090e+00,2.745778e-03,-1.866971e-02
1.758187e+10,-8.707644e+01,-8.483088e-01,-1.411482e-09,4.846734e+00,3.079912e-04,-2.726521e-09,3.330860e+01,2.379694e-01,3.953911e-01,1.752265e+00,-4.853488e-01,3.216221e+00,3.200987e+01,3.123181e-01,-2.166903e-03,-1.801455e+00,2.546043e-03,-1.762620e-02
1.818941e+10,-8.694173e+01,-8.483002e-01,-1.488125e-09,4.846831e+00,3.089400e-04,-2.791501e-09,3.334804e+01,2.250277e-01,4.818130e-01,1.104347e+00,-4.464308e-01,3.004099e+00,3.195985e+01,3.123859e-01,-2.640530e-03,-1.797940e+00,2.332406e-03,-1.646368e-02
1.888744e+10,-8.678695e+01,-8.482904e-01,-1.578741e-09,4.846943e+00,3.100357e-04,-2.887606e-09,3.337297e+01,2.114422e-01,5.739857e-01,4.734012e-01,-4.049229e-01,2.770302e+00,3.190250e+01,3.124567e-01,-3.145674e-03,-1.794524e+00,2.104521e-03,-1.518238e-02
1.968005e+10,-8.661119e+01,-8.482791e-01,-1.685832e-09,4.847071e+00,3.112869e-04,-3.023915e-09,3.337869e+01,1.975678e-01,6.697787e-01,-1.429993e-01,-3.607802e-01,2.514796e+00,3.183749e+01,3.125285e-01,-3.670658e-03,-1.791193e+00,1.862138e-03,-1.378210e-02
2.058755e+10,-8.640996e+01,-8.482661e-01,-1.815189e-09,4.847218e+00,3.127288e-04,-3.213404e-09,3.335967e+01,1.835924e-01,7.682635e-01,-7.604584e-01,-3.128259e-01,2.230666e+00,3.176319e+01,3.126004e-01,-4.210395e-03,-1.787863e+00,1.598796e-03,-1.222495e-02
2.170901e+10,-8.616127e+01,-8.482500e-01,-1.986991e-09,4.847401e+00,3.145247e-04,-3.491413e-09,3.330295e+01,1.690162e-01,8.738194e-01,-1.438180e+00,-2.556374e-01,1.884447e+00,3.167156e+01,3.126743e-01,-4.788884e-03,-1.784217e+00,1.284716e-03,-1.032754e-02
2.309984e+10,-8.585283e+01,-8.482300e-01,-2.221557e-09,4.847629e+00,3.167736e-04,-3.890106e-09,3.318687e+01,1.549850e-01,9.799552e-01,-2.199882e+00,-1.852672e-01,1.449342e+00,3.155817e+01,3.127438e-01,-5.370551e-03,-1.780127e+00,8.982270e-04,-7.942981e-03
2.470942e+10,-8.549587e+01,-8.482065e-01,-2.526518e-09,4.847895e+00,3.194066e-04,-4.398381e-09,3.299414e+01,1.444262e-01,1.067282e+00,-3.030321e+00,-1.005233e-01,9.144402e-01,3.142726e+01,3.127930e-01,-5.849139e-03,-1.775674e+00,4.328228e-04,-5.011502e-03
2.616580e+10,-8.517286e+01,-8.481852e-01,-2.835293e-09,4.848137e+00,3.218175e-04,-4.869333e-09,3.276738e+01,1.404858e-01,1.110534e+00,-3.780015e+00,-1.603935e-02,3.713449e-01,3.130908e+01,3.128067e-01,-6.086175e-03,-1.771655e+00,-3.107475e-05,-2.035119e-03
2.737027e+10,-8.490572e+01,-8.481674e-01,-3.113993e-09,4.848339e+00,3.238321e-04,-5.242051e-09,3.254137e+01,1.417562e-01,1.116973e+00,-4.430821e+00,6.418906e-02,-1.520802e-01,3.121156e+01,3.127931e-01,-6.121464e-03,-1.768163e+00,-4.715038e-04,8.334634e-04
2.841005e+10,-8.467509e+01,-8.481519e-01,-3.370449e-09,4.848515e+00,3.255866e-04,-5.535026e-09,3.231631e+01,1.466978e-01,1.097290e+00,-5.041629e+00,1.460517e-01,-6.928635e-01,3.112752e+01,3.127603e-01,-6.013595e-03,-1.764880e+00,-9.207927e-04,3.797175e-03
2.928909e+10,-8.448010e+01,-8.481388e-01,-3.597501e-09,4.848664e+00,3.270811e-04,-5.751632e-09,3.210221e+01,1.542008e-01,1.058561e+00,-5.618125e+00,2.299299e-01,-1.253167e+00,3.105661e+01,3.127144e-01,-5.801345e-03,-1.761776e+00,-1.381032e-03,6.867866e-03
3.002654e+10,-8.431652e+01,-8.481278e-01,-3.794217e-09,4.848789e+00,3.283428e-04,-5.905379e-09,3.190360e+01,1.633707e-01,1.006766e+00,-6.168388e+00,3.168600e-01,-1.839793e+00,3.099722e+01,3.126600e-01,-5.517484e-03,-1.758807e+00,-1.857910e-03,1.008281e-02
3.064188e+10,-8.418003e+01,-8.481185e-01,-3.961992e-09,4.848895e+00,3.294012e-04,-6.010878e-09,3.172269e+01,1.735212e-01,9.466033e-01,-6.697720e+00,4.078385e-01,-2.459592e+00,3.094775e+01,3.126010e-01,-5.187769e-03,-1.755945e+00,-2.356901e-03,1.347957e-02
3.115358e+10,-8.406652e+01,-8.481108e-01,-4.103557e-09,4.848982e+00,3.302853e-04,-6.081202e-09,3.156006e+01,1.841471e-01,8.816224e-01,-7.209507e+00,5.039061e-01,-3.119991e+00,3.090668e+01,3.125399e-01,-4.831647e-03,-1.753172e+00,-2.883717e-03,1.709882e-02
3.157813e+10,-8.397234e+01,-8.481044e-01,-4.222132e-09,4.849055e+00,3.310215e-04,-6.126848e-09,3.141535e+01,1.948853e-01,8.144390e-01,-7.705340e+00,6.061571e-01,-3.829046e+00,3.087265e+01,3.124787e-01,-4.463454e-03,-1.750482e+00,-3.444367e-03,2.098473e-02
3.192991e+10,-8.389430e+01,-8.480990e-01,-4.320974e-09,4.849116e+00,3.316334e-04,-6.155715e-09,3.128758e+01,2.054838e-01,7.469266e-01,-8.185147e+00,7.157868e-01,-4.595782e+00,3.084450e+01,3.124186e-01,-4.093459e-03,-1.747875e+00,-4.045408e-03,2.518675e-02
3.222121e+10,-8.382968e+01,-8.480946e-01,-4.403132e-09,4.849166e+00,3.321414e-04,-6.173482e-09,3.117550e+01,2.157761e-01,6.803751e-01,-8.647173e+00,8.341543e-01,-5.430675e+00,3.082123e+01,3.123606e-01,-3.728730e-03,-1.745361e+00,-4.694298e-03,2.976230e-02
3.246250e+10,-8.377615e+01,-8.480909e-01,-4.471341e-09,4.849208e+00,3.325630e-04,-6.184086e-09,3.107767e+01,2.256620e-01,6.156123e-01,-9.087762e+00,9.628772e-01,-6.346388e+00,3.080197e+01,3.123050e-01,-3.373803e-03,-1.742962e+00,-5.399907e-03,3.478078e-02
3.266266e+10,-8.373175e+01,-8.480879e-01,-4.527997e-09,4.849242e+00,3.329134e-04,-6.190183e-09,3.099260e+01,2.350946e-01,5.530877e-01,-9.500905e+00,1.103996e+00,-7.359071e+00,3.078602e+01,3.122522e-01,-3.031143e-03,-1.740710e+00,-6.173425e-03,4.033070e-02
3.282683e+10,-8.369533e+01,-8.480854e-01,-4.574502e-09,4.849271e+00,3.332012e-04,-6.193477e-09,3.091986e+01,2.439359e-01,4.938432e-01,-9.871763e+00,1.257691e+00,-8.471951e+00,3.077296e+01,3.122028e-01,-2.706459e-03,-1.738689e+00,-7.015842e-03,4.642973e-02
